First Line is Image Size. Each Line is an ROI. Numbers Go Horizontal. To get {x;y}->{n%width;Floor(n/width)}
230,115,26450
9450,9451,9452,9453,9679,9680,9681,9682,9683,9684,9910,9911,9912,9913,9914,9915,9916,10140,10141,10142,10143,10144,10145,10146,10370,10371,10372,10373,10374,10375,10376,10601,10602,10603,10604,10605,10832,10833,10834
9244,9245,9246,9247,9473,9474,9475,9476,9477,9478,9704,9705,9706,9707,9708,9709,9710,9934,9935,9936,9937,9938,9939,9940,10164,10165,10166,10167,10168,10169,10170,10395,10396,10397,10398,10399,10626,10627,10628
9038,9039,9040,9041,9268,9269,9270,9271,9272,9273,9498,9499,9500,9501,9502,9503,9274,9728,9729,9730,9731,9732,9733,9504,9958,9959,9960,9961,9962,9963,9734,10189,10190,10191,10192,10193,10420,10421,10422
8832,8833,8604,8605,9062,9063,9064,8835,8836,8837,9292,9293,9294,9065,9066,9067,9068,9522,9523,9524,9295,9296,9297,9298,9752,9753,9754,9525,9526,9527,9528,9983,9984,9755,9756,9757,10214,9985,9986
8397,8398,8399,8400,8626,8627,8628,8629,8630,8631,8856,8857,8858,8859,8860,8861,8862,9086,9087,9088,9089,9090,9091,9092,9316,9317,9318,9319,9320,9321,9322,9547,9548,9549,9550,9551,9778,9779,9780
8191,8192,8193,8194,8420,8421,8422,8423,8424,8425,8650,8651,8652,8653,8654,8655,8656,8880,8881,8882,8883,8884,8885,8886,9110,9111,9112,9113,9114,9115,9116,9341,9342,9343,9344,9345,9572,9573,9574
7985,7986,7987,7988,8214,8215,8216,8217,8218,8219,8444,8445,8446,8447,8448,8449,8450,8674,8675,8676,8677,8678,8679,8680,8904,8905,8906,8907,8908,8909,8910,9135,9136,9137,9138,9139,9366,9367,9368
7779,7780,7781,7782,8008,8009,8010,8011,8012,8013,8238,8239,8240,8241,8242,8243,8244,8468,8469,8470,8471,8472,8473,8474,8698,8699,8700,8701,8702,8703,8704,8929,8930,8931,8932,8933,9160,9161,9162
14051,14052,14053,14054,14280,14281,14282,14283,14284,14285,14510,14512,14513,14514,14515,14516,14517,14741,14742,14743,14744,14745,14746,14747,14971,14972,14973,14974,14975,14976,14977,15202,15203,15204,15205,15206,15433,15434,15435
13846,13847,13848,13849,14075,14076,14077,14078,14079,14080,14305,14306,14307,14308,14309,14310,14311,14535,14536,14537,14538,14539,14540,14541,14766,14767,14768,14769,14770,14771,14996,14997,14998,14999,15000,15001,15228,15229
13640,13641,13642,13643,13869,13870,13871,13872,13873,13644,13645,14100,14101,14102,14103,14104,13875,13876,14330,14331,14332,14333,14334,14105,14106,14560,14561,14562,14563,14564,14565,14336,14790,14791,14792,14793,14794,14795,15022,15023
13205,13206,13207,13208,13664,13665,13436,13437,13438,13439,13440,13441,13893,13894,13895,13666,13667,13668,13669,13670,13671,14123,14124,14125,13896,13897,13898,13899,13900,13901,14354,14355,14126,14127,14128,14129,14130,14131,14584,14585,14356,14357,14358,14359,14360
12998,12999,13000,13001,13002,13003,13228,13229,13230,13231,13232,13233,13234,13235,13236,13457,13458,13459,13460,13461,13462,13463,13464,13465,13466,13687,13688,13689,13690,13691,13692,13693,13694,13695,13696,13917,13918,13919,13920,13921,13922,13923,13924,13925,13926,14148,14149,14150,14151,14152,14153,14154,14155,14156
12793,12794,12799,12800,13021,13022,13023,13024,13025,13026,13027,13028,13029,13030,13031,13251,13252,13253,13254,13255,13256,13257,13258,13259,13260,13261,13262,13481,13482,13483,13484,13485,13486,13487,13488,13489,13490,13491,13492,13711,13712,13713,13714,13715,13716,13717,13718,13719,13720,13721,13942,13943,13944,13945,13946,13947,13948,13949,13950,13951
12586,12587,12588,12593,12594,12595,12815,12816,12817,12818,12819,12820,12822,12823,12824,12825,12826,13045,13046,13047,13048,13049,13050,13051,13052,13053,13054,13055,13056,13057,13275,13276,13277,13278,13279,13280,13281,13282,13283,13284,13285,13286,13287,13505,13506,13507,13508,13509,13510,13511,13512,13513,13514,13515,13516,13517,13736,13737,13738,13739,13742,13743,13744,13745,13746
12380,12381,12382,12383,12609,12610,12611,12612,12613,12614,12839,12840,12841,12842,12843,12844,13069,13070,13071,13072,13073,13074,13299,13300,13301,13302,13303,13304,13530,13531,13532,13533,13761,13762
12158,12159,12160,12617,12388,12389,12390,12391,12847,12618,12619,12620,12621,12622,13076,13077,12848,12849,12850,12851,12852,13307,13078,13079,13080,13081,13082,13537,13308,13309,13310,13311,13539
16068,16069,16070,16526,16527,16298,16299,16300,16301,16302,16755,16756,16757,16528,16529,16530,16531,16532,16533,16985,16986,16987,16988,16759,16760,16761,16762,16763,16764,16765,17215,17216,17217,17218,16989,16990,16991,16992,16993,16994,16995,17444,17445,17446,17447,17448,17219,17220,17221,17222,17223,17224,17225,17674,17675,17676,17677,17678,17449,17450,17451,17452,17453,17454,17455,17904,17905,17906,17907,17908,17679,17680,17681,17682,17683,17684,17685,18135,18136,18137,18138,17909,17910,17911,17912,17913,17914,17915,18365,18366,18367,18368,18139,18140,18141,18142,18143,18144,18596,18597,18598,18369,18370,18371,18372,18373,18827,18828,18599,18600,18601,18602
16938,16939,16940,17166,17167,17168,17169,17170,17171,17395,17396,17397,17398,17399,17400,17401,17402,17626,17627,17628,17629,17630,17631,17632,17633,17634,17855,17856,17857,17858,17859,17860,17861,17862,17863,17864,18085,18086,18087,18088,18089,18090,18091,18092,18093,18094,18315,18316,18317,18318,18319,18320,18321,18322,18323,18324,18546,18547,18548,18549,18550,18551,18552,18553,18554,18777,18778,18779,18780,18781,18782,18783,19008,19009,19010,19011,19012
16732,16733,16734,16735,16736,16961,16962,16963,16964,16965,16966,16967,17191,17192,17193,17194,17195,17196,17197,17198,16969,17420,17421,17422,17423,17424,17425,17426,17427,17428,17199,17650,17651,17652,17653,17654,17655,17656,17657,17658,17429,17430,17880,17881,17882,17883,17884,17885,17886,17887,17888,17659,17660,18110,18111,18112,18113,18114,18115,18116,18117,18118,17889,18340,18341,18342,18343,18344,18345,18346,18347,18348,18119,18571,18572,18573,18574,18575,18576,18577,18578,18349,18802,18803,18804,18805,18806,18807,18808,19034,19035
17578,17579,17580,17806,17807,17808,17809,17810,17811,18036,18037,18038,18039,18040,18041,18042,18496,18267,18268,18269,18270,18271,18272,18273,18726,18497,18498,18499,18500,18501,18502,18503,18956,18727,18728,18729,18730,18731,18732,18733,18957,18958,18959,18960,18961,18962,18963,19188,19189,19190,19191,19192
17372,17373,17374,17375,17601,17602,17603,17604,17605,17606,17607,17831,17832,17833,17834,17835,17836,17837,17838,18061,18062,18063,18064,18065,18066,18067,18068,18069,18291,18292,18293,18294,18295,18296,18297,18298,18299,18521,18522,18523,18524,18525,18526,18527,18528,18529,18752,18753,18754,18755,18756,18757,18758,18982,18983,18984,18985,18986,18987,19214,19215,19216
18652,18653,18654,18655,18881,18882,18883,18884,18885,18886,19111,19112,19113,19114,19115,19116,19117,19342,19343,19344,19345,19346,19347,19348,19572,19573,19574,19575,19576,19577,19578,19803,19804,19805,19806,19807,20034,20035,20036
18447,18448,18449,18450,18451,18676,18677,18678,18679,18680,18681,18906,18907,18909,18910,18911,18912,18913,19137,19138,19139,19140,19141,19142,19143,19367,19368,19369,19370,19371,19372,19373,19597,19598,19599,19600,19601,19602,19829,19830,19831
18242,18243,18244,18245,18016,18471,18472,18473,18474,18475,18246,18247,18702,18703,18704,18705,18706,18477,18478,18932,18933,18934,18935,18936,18707,18708,19162,19163,19164,19165,19166,18937,18938,19392,19393,19394,19395,19396,19167,19623,19624,19625,19626
21357,21358,21584,21585,21587,21588,21589,21590,21361,21815,21816,21817,21818,21819,21820,21591,21592,22044,22045,22046,22047,22048,22049,22050,21821,21822,22274,22275,22276,22277,22278,22279,22280,22051,22052,22505,22506,22507,22508,22509,22510,22281,22282,22735,22736,22737,22738,22739,22740,22511,22512,22966,22967,22968,22969,22970,22741
22205,22206,22207,22208,22209,22210,22211,22212,22434,22435,22436,22437,22438,22439,22440,22441,22442,22443,22444,22664,22665,22666,22667,22668,22669,22670,22671,22672,22673,22674,22675,22894,22895,22896,22897,22898,22899,22900,22901,22902,22903,22904,22905,23124,23125,23126,23127,23128,23129,23130,23131,23132,23133,23134,23135,23355,23356,23357,23358,23359,23360,23361,23362,23363,23364
21781,21782,21783,21784,22010,22011,22012,22013,22014,22015,22016,22017,22240,22241,22242,22243,22244,22245,22246,22247,22248,22699,22470,22471,22472,22473,22474,22475,22476,22477,22478,22929,22700,22701,22702,22703,22704,22705,22706,22707,22708,22930,22931,22932,22933,22934,22935,22936,22937,22938,23161,23162,23163,23164,23165,23166,23167
23484,23485,23486,23487,23488,23489,23490,23491,23492,23493,23494,23495,23266,23267,23268,23269,23270,23271,23272,23273,23274,23275,23276,23277,23278,23279,23280,23713,23714,23715,23716,23717,23718,23719,23720,23721,23722,23723,23724,23725,23496,23497,23498,23499,23500,23501,23502,23503,23504,23505,23506,23507,23508,23509,23510,23944,23945,23946,23947,23948,23949,23950,23951,23952,23953,23954,23955,23956,23727,23728,23729,23730,23731,23732,23733,23734,23735,23736,23737,23738,23739,23740,23741,24174,24175,24176,24177,24178,24179,24180,24181,24182,24183,24184,24185,24186,23957,23958,23959,23960,23961,23962,23963,23964,23965,23966,23967,23968,23969,23970,23971,24405,24406,24407,24408,24409,24410,24411,24412,24413,24414,24415,24416,24187,24188,24189,24190,24191,24192,24193,24194,24195,24196,24197,24198,24199,24200
22849,22850,22851,22852,22853,22854,22855,22856,22857,22858,22859,22860,22861,22862,23079,23080,23081,23082,23083,23084,23085,23086,23087,23088,23089,23090,23091,23092,23093,23094,23309,23310,23311,23312,23313,23314,23315,23316,23317,23318,23319,23320,23321,23322,23323,23324,23539,23540,23541,23542,23543,23544,23545,23546,23547,23548,23549,23550,23551,23552,23553,23554,23770,23771,23772,23773,23774,23775,23776,23777,23778,23779,23780,23781,23782,23783,23784,24001,24002,24003,24004,24009,24010,24011,24012
