Each row is the mean background surrounding the particle. Each column is a Frame
2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,1999.999634,1999.999634,1999.999634,2000.000000,2000.005005,2000.001099,2000.000366,2000.000366,1999.999268,1999.999023,1999.999390,1999.999634,2000.000000,2000.000610,1999.999634,1999.999390,1999.999390,2000.002319,2000.003296
2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000366,2000.000366,2000.000366,2000.000366,2000.000610,2000.006714,2000.001343,2000.002319,2000.002563,2000.001953,2000.001953,2000.002197,2000.002441,2000.003418,2000.004028,2000.002808,2000.000610,2000.000610,2000.006226,2000.007080
2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000366,2000.003784,2000.004761,2000.005005,2000.005249,2000.005493,2000.005127,2000.004395,2000.005371,2000.005249,2000.005249,2000.004639,2000.000977,2000.000610,2000.006226,2000.006470
2000.000000,2000.000000,2000.000732,2000.000610,2000.000610,2000.000610,2000.001343,2000.001587,2000.001831,2000.002197,2000.002808,2000.003052,2000.003418,2000.004395,2000.004639,2000.016357,2000.006592,2000.007202,2000.008423,2000.010010,2000.010132,2000.010742,2000.012573,2000.013306,2000.014526,2000.015381,2000.005981,2000.005859,2000.020264,2000.021118
2000.000000,2000.000000,2000.000366,2000.000366,2000.000732,2000.001343,2000.001587,2000.001587,2000.002197,2000.002563,2000.002808,2000.003174,2000.004028,2000.004639,2000.005615,2000.022095,2000.013062,2000.014526,2000.015991,2000.017090,2000.017578,2000.017944,2000.020020,2000.020752,2000.021851,2000.022827,2000.005127,2000.005005,2000.029175,2000.031006
2000.000000,2000.000732,2000.001099,2000.002441,2000.003540,2000.005127,2000.005737,2000.006714,2000.008179,2000.009766,2000.010620,2000.013062,2000.014648,2000.016479,2000.018066,2000.062012,2000.033325,2000.037476,2000.040039,2000.043213,2000.046265,2000.048340,2000.051636,2000.055664,2000.058594,2000.060913,2000.013672,2000.014771,2000.075073,2000.081299
2000.000366,2000.001953,2000.004150,2000.005493,2000.006592,2000.008545,2000.009766,2000.010742,2000.012573,2000.013428,2000.015259,2000.017822,2000.019653,2000.021118,2000.021729,2000.078003,2000.066040,2000.068848,2000.070068,2000.073120,2000.076904,2000.078857,2000.081787,2000.085693,2000.087280,2000.089844,2000.015869,2000.016968,2000.102661,2000.107666
2000.000366,2000.002075,2000.003784,2000.005127,2000.005737,2000.006592,2000.008179,2000.008667,2000.010132,2000.010986,2000.013306,2000.014404,2000.015503,2000.016235,2000.017334,2000.067627,2000.066040,2000.068115,2000.069336,2000.072754,2000.073120,2000.074707,2000.077393,2000.079590,2000.081421,2000.083740,2000.013794,2000.015381,2000.092773,2000.095337
2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000366,2000.001099,2000.001099,2000.001465,2000.002197,2000.001831,2000.001465,2000.001831,2000.002197,2000.012329,2000.005371,2000.006104,2000.005737,2000.005127,2000.005737,2000.006104,2000.006836,2000.007568,2000.008667,2000.007202,1999.997070,1999.997437,2000.010498,2000.011963
2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000366,2000.000732,2000.000366,2000.000366,2000.001465,2000.001099,2000.000732,2000.000732,2000.000732,2000.018066,2000.009033,2000.009399,2000.009766,2000.009399,2000.010864,2000.010498,2000.011230,2000.013672,2000.014771,2000.014038,1999.997803,1999.997803,2000.019165,2000.022095
2000.000000,2000.000000,2000.000732,2000.000732,2000.001099,2000.000732,2000.001465,2000.002197,2000.002563,2000.003296,2000.004639,2000.005005,2000.005371,2000.006470,2000.007935,2000.027344,2000.010742,2000.011841,2000.012939,2000.015869,2000.017578,2000.018311,2000.020874,2000.023438,2000.026245,2000.027710,2000.009766,2000.010132,2000.038818,2000.042114
2000.000000,2000.000000,2000.001099,2000.001465,2000.002075,2000.003174,2000.004639,2000.005371,2000.006348,2000.006714,2000.008911,2000.009888,2000.012451,2000.014893,2000.017090,2000.053589,2000.023438,2000.024536,2000.027710,2000.030518,2000.034424,2000.036255,2000.042603,2000.045410,2000.050415,2000.054321,2000.025513,2000.025879,2000.074219,2000.080933
2000.000732,2000.003540,2000.007446,2000.009277,2000.011719,2000.013916,2000.017822,2000.019165,2000.023071,2000.025269,2000.029175,2000.032715,2000.035889,2000.038452,2000.041992,2000.104126,2000.127319,2000.130859,2000.132813,2000.138794,2000.139526,2000.141846,2000.146240,2000.149414,2000.154541,2000.159668,2000.059937,2000.064209,2000.178589,2000.186890
2000.000732,2000.003174,2000.006714,2000.008545,2000.010986,2000.012817,2000.016357,2000.017822,2000.021729,2000.024170,2000.028076,2000.031616,2000.034790,2000.037354,2000.041626,2000.114258,2000.132935,2000.137329,2000.140381,2000.147827,2000.149048,2000.151733,2000.157349,2000.160889,2000.168213,2000.174805,2000.061523,2000.067139,2000.196167,2000.205811
2000.000366,2000.002441,2000.006470,2000.010376,2000.013550,2000.018188,2000.019897,2000.022461,2000.025635,2000.028809,2000.034912,2000.040649,2000.046387,2000.052368,2000.059204,2000.157104,2000.112915,2000.115845,2000.121826,2000.125122,2000.132935,2000.138306,2000.146484,2000.156860,2000.167480,2000.179199,2000.064819,2000.069092,2000.221313,2000.241211
