First Line is Image Size. Each Line is an ROI. Numbers Go Horizontal. To get {x;y}->{n%width;Floor(n/width)}
230,115,26450
8300,8301,8302,8303,8529,8530,8531,8532,8533,8534,8759,8760,8761,8762,8763,8764,8989,8990,8991,8992,8993,8994,9219,9220,9221,9222,9223,9224,9450,9451,9452,9453
8094,8095,8096,8097,8323,8324,8325,8326,8327,8328,8553,8554,8555,8556,8557,8558,8783,8784,8785,8786,8787,8788,9013,9014,9015,9016,9017,9018,9244,9245,9246,9247
7888,7889,7890,7891,8117,8118,8119,8120,8121,8122,8347,8348,8349,8350,8351,8352,8577,8578,8579,8580,8581,8582,8807,8808,8809,8810,8811,8812,9038,9039,9040,9041
7682,7683,7684,7455,7911,7912,7913,7914,7685,7686,8141,8142,8143,8144,7915,7916,8371,8372,8373,8374,8145,8146,8601,8602,8603,8604,8375,8376,8832,8833,8834,8605
7246,7247,7248,7249,7475,7476,7477,7478,7479,7480,7705,7706,7707,7708,7709,7710,7935,7936,7937,7938,7939,7940,8165,8166,8167,8168,8169,8170,8396,8397,8398,8399
7040,7041,7042,7043,7269,7270,7271,7272,7273,7274,7499,7500,7501,7502,7503,7504,7729,7730,7731,7732,7733,7734,7959,7960,7961,7962,7963,7964,8190,8191,8192,8193
6834,6835,6836,6837,7063,7064,7065,7066,7067,7068,7293,7294,7295,7296,7297,7298,7523,7524,7525,7526,7527,7528,7753,7754,7755,7756,7757,7758,7984,7985,7986,7987
6628,6629,6630,6631,6857,6858,6859,6860,6861,6862,7087,7088,7089,7090,7091,7092,7317,7318,7319,7320,7321,7322,7547,7548,7549,7550,7551,7552,7778,7779,7780,7781
12901,12902,12903,12904,13130,13131,13132,13133,13134,13135,13360,13361,13362,13363,13364,13365,13590,13591,13592,13593,13594,13595,13820,13821,13822,13823,13824,13825,14051,14052,14053,14054,14055
12695,12696,12697,12698,12699,12925,12926,12927,12928,12929,12930,13154,13155,13156,13157,13158,13159,13160,13384,13385,13386,13387,13388,13389,13390,13614,13615,13616,13617,13618,13619,13620,13845,13846,13847,13848,13849
12490,12491,12492,12493,12719,12720,12721,12722,12723,12724,12949,12950,12951,12952,12953,12954,12955,13178,13179,13180,13181,13182,13183,13184,13185,13409,13410,13411,13412,13413,13414,13415,13639,13640,13641,13642,13643,13644
12284,12285,12056,12057,12058,12513,12514,12515,12286,12287,12288,12289,12742,12743,12744,12745,12516,12517,12518,12519,12520,12972,12973,12974,12975,12746,12747,12748,12749,12750,13203,13204,13205,12976,12977,12978,12979,12980,13434,13435,13206,13207,13208,13209
11848,11849,11850,11851,11852,11853,12077,12078,12079,12080,12081,12082,12083,12084,12085,12306,12307,12308,12309,12310,12311,12312,12313,12314,12315,12536,12537,12538,12539,12540,12541,12542,12543,12544,12545,12767,12768,12769,12770,12771,12772,12773,12774,12775,12998,12999,13000,13001,13002,13003,13004
11229,11230,11231,11232,11458,11459,11460,11461,11462,11463,11688,11689,11690,11691,11692,11693,11918,11919,11920,11921,11922,11923,12148,12149,12150,12151,12152,12153,12379,12380,12381,12382
11007,11008,11009,11236,11237,11238,11239,11240,11466,11467,11468,11469,11470,11696,11697,11698,11699,11700,11926,11927,11928,11929,11930,12157,12158,12159
15788,15789,15790,16016,16017,16018,16019,16020,16021,16245,16246,16247,16248,16249,16250,16251,16252,16475,16476,16477,16478,16479,16480,16481,16482,16483,16704,16705,16706,16707,16708,16709,16710,16711,16712,16713,16934,16935,16936,16937,16938,16939,16940,16941,16942,16943,17165,17166,17167,17168,17169,17170,17171,17172,17173,17395,17396,17397,17398,17399,17400,17401,17402,17626,17627,17628,17629,17630,17631,17857,17858,17859,17860
15582,15583,15584,15585,15811,15812,15813,15814,15815,15586,15587,16040,16041,16042,16043,16044,16045,15816,15817,15818,16269,16270,16271,16272,16273,16274,16275,16046,16047,16048,16499,16500,16501,16502,16503,16504,16505,16276,16277,16278,16729,16730,16731,16732,16733,16734,16735,16506,16507,16508,16959,16960,16961,16962,16963,16964,16965,16736,16737,16738,17190,17191,17192,17193,17194,17195,16966,16967,16968,17420,17421,17422,17423,17424,17425,17196,17197,17652,17653,17654,17655,17426
16863,16864,17091,17092,17093,17094,17095,17096,17321,17322,17323,17324,17325,17326,17551,17552,17553,17554,17555,17556,17327,17780,17781,17782,17783,17784,17785,17786,17557,18011,18012,18013,18014,18015,18016,17787,18241,18242,18243,18244,18245,18246,18472,18473,18474,18475
16428,16429,16430,16886,16657,16658,16659,16660,16661,17116,16887,16888,16889,16890,16891,16892,17345,17346,17117,17118,17119,17120,17121,17122,17575,17576,17347,17348,17349,17350,17351,17352,17805,17806,17577,17578,17579,17580,17581,17582,18036,17807,17808,17809,17810,17811,18037,18038,18039,18040
16222,16223,16224,16225,16451,16452,16453,16454,16455,16456,16457,16680,16681,16682,16683,16684,16685,16686,16687,16910,16911,16912,16913,16914,16915,16916,16917,17140,17141,17142,17143,17144,17145,17146,17147,17370,17371,17372,17373,17374,17375,17376,17377,17601,17602,17603,17604,17605,17606,17607,17832,17833,17834,17835,17836
17502,17503,17504,17505,17731,17732,17733,17734,17735,17736,17961,17962,17963,17964,17965,17966,18191,18192,18193,18194,18195,18196,18421,18422,18423,18424,18425,18426,18652,18653,18654,18655,18656,18884
17297,17298,17299,17300,17301,17526,17527,17528,17529,17530,17531,17756,17757,17758,17759,17760,17761,17762,17986,17987,17988,17989,17990,17991,17992,18216,18217,18218,18219,18220,18221,18446,18447,18448,18449,18450,18451,18678,18679,18680
19976,19977,19978,20434,20435,20206,20207,20208,20209,20210,20664,20665,20436,20437,20438,20439,20440,20441,20893,20894,20895,20666,20667,20668,20669,20670,20671,21123,21124,21125,20896,20897,20898,20899,20900,20901,21354,21355,21126,21127,21128,21129,21130,21131,21584,21585,21356,21357,21358,21359,21360,21815,21586,21587,21588,21589
20631,20632,20633,20634,20859,20860,20861,20862,20863,20864,20865,20866,21089,21090,21091,21092,21093,21094,21095,21096,21097,21318,21319,21320,21321,21322,21323,21324,21325,21326,21327,21548,21549,21550,21551,21552,21553,21554,21555,21556,21557,21779,21780,21781,21782,21783,21784,21785,21786,21787,22010,22011,22012,22013,22014,22015
