First Line is Image Size. Each Line is an ROI. Numbers Go Horizontal. To get {x;y}->{n%width;Floor(n/width)}
230,115,26450
5819,5826,6048,6049,6050,6051,6054,6055,6056,6057,6058,6277,6278,6279,6280,6281,6282,6283,6284,6285,6286,6287,6288,6507,6508,6509,6510,6511,6512,6513,6514,6515,6516,6517,6518,6737,6738,6739,6740,6741,6742,6743,6744,6745,6746,6747,6748,6968,6969,6970,6975,6976,6977
5846,5847,6075,6076,6077,6078,6304,6305,6306,6307,6308,6309,6534,6535,6536,6537,6538,6539,6764,6765,6766,6767,6768,6995,6996,6997,6998
5854,6082,6083,6084,6085,6086,6311,6312,6313,6314,6315,6316,6541,6542,6543,6544,6545,6546,6772,6773,6774,6775,6776,7002,7003,7004,7005
5873,5874,6101,6102,6103,6104,6105,6331,6332,6333,6334,6335,6561,6562,6563,6564,6565,6566,6791,6792,6793,6794,6795,7022,7023,7024,7025
5881,5882,6110,6111,6112,6113,6339,6340,6341,6342,6343,6344,6569,6570,6571,6572,6573,6574,6800,6801,6802,6803,6804,7030,7031,7032,7033
5900,5901,6128,6129,6130,6131,6132,6358,6359,6360,6361,6362,6363,6588,6589,6590,6591,6592,6593,6818,6819,6820,6821,6822,7049,7050,7051,7052
5909,5910,6138,6139,6140,6141,6367,6368,6369,6370,6371,6372,6597,6598,6599,6600,6601,6602,6827,6828,6829,6830,6831,6832,7058,7059,7060,7061
5927,5928,6155,6156,6157,6158,6159,6385,6386,6387,6388,6389,6390,6615,6616,6617,6618,6619,6620,6845,6846,6847,6848,6849,7076,7077,7078,7079
5937,5938,6165,6166,6167,6168,6169,6395,6396,6397,6398,6399,6400,6625,6626,6627,6628,6629,6630,6855,6856,6857,6858,6859,6860,7086,7087,7088,7089
5994,5995,5996,5997,5998,5999,6000,6001,6224,6225,6226,6227,6228,6229,6230,6231,6232,6454,6455,6456,6457,6458,6459,6460,6461,6462,6684,6685,6686,6687,6688,6689,6690,6691,6692,6915,6916,6917,6918,6919,6920,6921
6021,6022,6023,6024,6025,6026,6027,6028,6029,6250,6251,6252,6253,6254,6255,6256,6257,6258,6259,6260,6480,6481,6482,6483,6484,6485,6486,6487,6488,6489,6490,6710,6711,6712,6713,6714,6715,6716,6717,6718,6719,6720,6941,6942,6943,6944,6945,6946,6947,6948,6949
11222,11223,11224,11225,11450,11451,11452,11453,11454,11455,11456,11679,11680,11681,11682,11683,11684,11685,11686,11687,11909,11910,11911,11912,11913,11914,11915,11916,11917,11918,12139,12140,12141,12142,12143,12144,12145,12146,12147,12148,12369,12370,12371,12372,12373,12374,12375,12376,12377,12378,12599,12600,12601,12602,12603,12604,12605,12606,12607,12608,12829,12830,12831,12832,12833,12834,12835,12836,12837,13060,13061,13062,13063,13064,13065,13066,13067,13291,13292,13293,13294,13295,13296,13523,13524
11357,11358,11585,11586,11587,11588,11589,11590,11815,11816,11817,11818,11819,11820,11821,12044,12045,12046,12047,12048,12049,12050,12051,12274,12275,12276,12277,12278,12279,12280,12281,12504,12505,12506,12507,12508,12509,12510,12511,12735,12736,12737,12738,12739,12740,12966,12967,12968,12969
11380,11381,11382,11383,11609,11610,11611,11612,11613,11614,11838,11839,11840,11841,11842,11843,11844,11845,12068,12069,12070,12071,12072,12073,12074,12075,12298,12299,12300,12301,12302,12303,12304,12305,12528,12529,12530,12531,12532,12533,12534,12535,12758,12759,12760,12761,12762,12763,12764,12765,12989,12990,12991,12992,12993,12994
11403,11404,11405,11406,11407,11408,11632,11633,11634,11635,11636,11637,11638,11639,11862,11863,11864,11865,11866,11867,11868,11869,12091,12092,12093,12094,12095,12096,12097,12098,12099,12321,12322,12323,12324,12325,12326,12327,12328,12329,12552,12553,12554,12555,12556,12557,12558,12559,12782,12783,12784,12785,12786,12787,12788,12789,13013,13014,13015,13016,13017,13018,13244,13245,13246
11427,11428,11429,11430,11431,11432,11656,11657,11658,11659,11660,11661,11662,11663,11885,11886,11887,11888,11889,11890,11891,11892,11893,12115,12116,12117,12118,12119,12120,12121,12122,12123,12124,12345,12346,12347,12348,12349,12350,12351,12352,12353,12354,12575,12576,12577,12578,12579,12580,12581,12582,12583,12584,12806,12807,12808,12809,12810,12811,12812,12813,13036,13037,13038,13039,13040,13041,13042,13043,13267,13268,13269,13270,13271
11514,11515,11516,11517,11743,11744,11745,11746,11747,11748,11973,11974,11975,11976,11977,11978,11979,12203,12204,12205,12206,12207,12208,12209,12433,12434,12435,12436,12437,12438,12664,12665,12666,12667,12668,12895,12896
11538,11539,11540,11541,11767,11768,11769,11770,11771,11772,11997,11998,11999,12000,12001,12002,12003,12227,12228,12229,12230,12231,12232,12233,12457,12458,12459,12460,12461,12462,12687,12688,12689,12690,12691,12692,12919,12920,12921
11561,11562,11563,11564,11565,11566,11791,11792,11793,11794,11795,11796,12020,12021,12022,12023,12024,12025,12026,12027,12250,12251,12252,12253,12254,12255,12256,12257,12481,12482,12483,12484,12485,12486,12487,12711,12712,12713,12714,12715,12716,12942,12943,12944,12945
16114,16115,16116,16117,16343,16344,16345,16346,16347,16348,16573,16574,16575,16576,16577,16578,16579,16803,16804,16805,16806,16807,16808,16809,17033,17034,17035,17036,17037,17038,17039,17264,17265,17266,17267,17268
16146,16147,16148,16149,16150,16375,16376,16377,16378,16379,16380,16381,16604,16605,16606,16607,16608,16609,16610,16611,16612,16834,16835,16836,16837,16838,16839,16840,16841,16842,17065,17066,17067,17068,17069,17070,17071,17072,17296,17297,17298,17299,17300,17301
16180,16181,16182,16183,16407,16408,16409,16410,16411,16412,16413,16414,16415,16416,16636,16637,16638,16639,16640,16641,16642,16643,16644,16645,16646,16647,16866,16867,16868,16869,16870,16871,16872,16873,16874,16875,16876,16877,17097,17098,17099,17100,17101,17102,17103,17104,17105,17106,17328,17329,17330,17331,17332,17333,17334,17335
16438,16439,16440,16441,16442,16443,16444,16445,16446,16447,16448,16449,16450,16451,16667,16668,16669,16670,16671,16672,16673,16674,16675,16676,16677,16678,16679,16680,16681,16897,16898,16899,16900,16901,16902,16903,16904,16905,16906,16907,16908,16909,16910,16911,17128,17129,17130,17131,17132,17133,17134,17135,17136,17137,17138,17139,17140,17141,17360,17361,17362,17363,17366,17367,17368,17369
16469,16470,16471,16472,16473,16474,16475,16476,16477,16478,16479,16480,16481,16482,16483,16484,16485,16699,16700,16701,16702,16703,16704,16705,16706,16707,16708,16709,16710,16711,16712,16713,16714,16715,16716,16929,16930,16931,16932,16933,16934,16935,16936,16937,16938,16939,16940,16941,16942,16943,16944,16945,16946,17159,17160,17161,17162,17163,17164,17165,17166,17167,17168,17169,17170,17171,17172,17173,17174,17175,17176,17391,17392,17393,17402,17403,17404
16501,16502,16503,16504,16505,16506,16507,16508,16509,16510,16511,16512,16513,16514,16515,16516,16517,16518,16519,16520,16730,16731,16732,16733,16734,16735,16736,16737,16738,16739,16740,16741,16742,16743,16744,16745,16746,16747,16748,16749,16750,16751,16960,16961,16962,16963,16964,16965,16966,16967,16968,16969,16970,16971,16972,16973,16974,16975,16976,16977,16978,16979,16980,16981,17190,17191,17192,17193,17194,17195,17196,17197,17198,17199,17200,17201,17202,17203,17204,17205,17206,17207,17208,17209,17210,17422
19041,19042,19270,19271,19272,19500,19501,19502,19503,19729,19730,19731,19732,19733,19734,19956,19957,19958,19959,19960,19961,19962,19963,19964,19965,19966,19967,20184,20185,20186,20187,20188,20189,20190,20191,20192,20193,20194,20195,20196,20197,20198,20414,20415,20416,20417,20418,20419,20420,20421,20422,20423,20424,20425,20426,20427,20428,20429,20645,20646,20647,20648,20649,20650,20651,20652,20653,20654,20655,20656,20657,20658
19239,19240,19468,19469,19470,19471,19697,19698,19699,19700,19701,19702,19924,19925,19926,19927,19928,19929,19930,19931,19932,19933,19934,19935,20152,20153,20154,20155,20156,20157,20158,20159,20160,20161,20162,20163,20164,20165,20166,20382,20383,20384,20385,20386,20387,20388,20389,20390,20391,20392,20393,20394,20395,20396,20397,20613,20614,20615,20616,20617,20618,20619,20620,20621,20622,20623,20624,20625,20626
19437,19438,19665,19666,19667,19668,19669,19670,19891,19892,19893,19894,19895,19896,19897,19898,19899,19900,19901,19902,19903,20120,20121,20122,20123,20124,20125,20126,20127,20128,20129,20130,20131,20132,20133,20134,20135,20350,20351,20352,20353,20354,20355,20356,20357,20358,20359,20360,20361,20362,20363,20364,20365,20581,20582,20583,20584,20585,20586,20587,20588,20589,20590,20591,20592,20593,20594
19602,19603,19604,19605,19827,19828,19829,19830,19831,19832,19833,19834,19835,19836,19837,19838,19839,19840,20056,20057,20058,20059,20060,20061,20062,20063,20064,20065,20066,20067,20068,20069,20070,20071,20286,20287,20288,20289,20290,20291,20292,20293,20294,20295,20296,20297,20298,20299,20300,20301,20517,20518,20519,20520,20521,20522,20523,20524,20525,20526,20527,20528,20529,20530,20531
19633,19634,19635,19636,19637,19638,19859,19860,19861,19862,19863,19864,19865,19866,19867,19868,19869,19870,19871,19872,20088,20089,20090,20091,20092,20093,20094,20095,20096,20097,20098,20099,20100,20101,20102,20103,20318,20319,20320,20321,20322,20323,20324,20325,20326,20327,20328,20329,20330,20331,20332,20333,20549,20550,20551,20552,20553,20554,20555,20556,20557,20558,20559,20560,20561,20562,20563
