Each row is the mean background surrounding the particle. Each column is a Frame
2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000
2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000
2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000
2000.004028,2000.003906,2000.003784,2000.003662,2000.003662,2000.003540,2000.002808,2000.002808,2000.002686,2000.002686,2000.002686,2000.002563,2000.002563,2000.001953,2000.001831,2000.002441,2000.002441,2000.001587,2000.001465,2000.001465,2000.000732,2000.000732,2000.000732,2000.000732,2000.000732,2000.000610,2000.000610,2000.000000,2000.000000,2000.000000
2000.004028,2000.003906,2000.003906,2000.003784,2000.003662,2000.003662,2000.003540,2000.003174,2000.003052,2000.003052,2000.003052,2000.002930,2000.000977,2000.000977,2000.000977,2000.001221,2000.000854,2000.000366,2000.000366,2000.000366,2000.000366,2000.000366,2000.000366,2000.000366,2000.000366,2000.000366,2000.000000,2000.000000,2000.000000,2000.000000
2000.010742,2000.010498,2000.010132,2000.010010,2000.009033,2000.006226,2000.006104,2000.005615,2000.005615,2000.005493,2000.005371,2000.004395,2000.002930,2000.002930,2000.002930,2000.003784,2000.003296,2000.003174,2000.003174,2000.002319,2000.002197,2000.002197,2000.002197,2000.002075,2000.001099,2000.000977,2000.000732,2000.000000,2000.000000,2000.000000
2000.016113,2000.013184,2000.012939,2000.012573,2000.011597,2000.009766,2000.009644,2000.009399,2000.008179,2000.006714,2000.006592,2000.006104,2000.005371,2000.005371,2000.005249,2000.006958,2000.006714,2000.005005,2000.004883,2000.003906,2000.003906,2000.003784,2000.003662,2000.002563,2000.002197,2000.002075,2000.000732,2000.000000,2000.000000,2000.000000
2000.017456,2000.014771,2000.014526,2000.012451,2000.012207,2000.010864,2000.010742,2000.010498,2000.009766,2000.008911,2000.008789,2000.008667,2000.007690,2000.007568,2000.005981,2000.008057,2000.007813,2000.006836,2000.006714,2000.005493,2000.004272,2000.004150,2000.004150,2000.003418,2000.003296,2000.001587,2000.000977,2000.000000,2000.000000,2000.000000
2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000
2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000
2000.003906,2000.003906,2000.003906,2000.003906,2000.003906,2000.003906,2000.003174,2000.003174,2000.003174,2000.003174,2000.003174,2000.003174,2000.003174,2000.002563,2000.002563,2000.002563,2000.002563,2000.001465,2000.001465,2000.001465,2000.000732,2000.000732,2000.000732,2000.000732,2000.000732,2000.000732,2000.000732,2000.000000,2000.000000,2000.000000
2000.013916,2000.013916,2000.013916,2000.013916,2000.013916,2000.013916,2000.012451,2000.011353,2000.011353,2000.011353,2000.011353,2000.011353,2000.008179,2000.006714,2000.006714,2000.006714,2000.005371,2000.003906,2000.003906,2000.003906,2000.002441,2000.002441,2000.002441,2000.002441,2000.002441,2000.002441,2000.001465,2000.000000,2000.000000,2000.000000
2000.076416,2000.069336,2000.068237,2000.064087,2000.061890,2000.057739,2000.057739,2000.055542,2000.052734,2000.049927,2000.048828,2000.046021,2000.043213,2000.042480,2000.036743,2000.036377,2000.034912,2000.031982,2000.029419,2000.026489,2000.023682,2000.022217,2000.020020,2000.017090,2000.016357,2000.010498,2000.006592,2000.002197,2000.002197,2000.000000
2000.068481,2000.062622,2000.061279,2000.057251,2000.055176,2000.051514,2000.051514,2000.049438,2000.047485,2000.045410,2000.044067,2000.041626,2000.038940,2000.038330,2000.032837,2000.036255,2000.035034,2000.032715,2000.029541,2000.026489,2000.023315,2000.021851,2000.019897,2000.017578,2000.016724,2000.010498,2000.006592,2000.002319,2000.002319,2000.000000
2000.083130,2000.078247,2000.078247,2000.077148,2000.071899,2000.064087,2000.063354,2000.061646,2000.057739,2000.054932,2000.054932,2000.048584,2000.039795,2000.038696,2000.038696,2000.037354,2000.033081,2000.029541,2000.028564,2000.022583,2000.022583,2000.022583,2000.020386,2000.016602,2000.013794,2000.013794,2000.007080,2000.001709,2000.000000,2000.000000
