Each row is a particle. Each column is a Frame
196.687500,193.610352,92.169922,106.364258,49.881836,26.844727,218.185547,142.493164,36.250977,186.760742,187.352539,155.942383,23.322266,211.928711,226.315430,25.213867,125.265625,49.707031,59.888672,273.310547,159.298828,141.133789,209.155273,81.587891,56.394531,176.156250,169.041016,259.181641,161.844727,156.727539,174.628906,169.417969,255.779297,73.319336,112.884766,112.111328,116.892578,200.757812,128.812500,201.567383,6.128906,145.032227,155.390625,124.125977,77.168945
326.032227,375.101562,287.701172,288.701172,247.137695,264.021484,264.708984,81.049805,-54.349609,-12.985352,-118.404297,34.353516,-12.394531,89.727539,51.414062,42.168945,4.739258,-73.028320,29.107422,-35.585938,-35.990234,57.872070,-26.489258,-89.285156,-30.700195,-105.963867,-13.053711,-1.854492,31.870117,137.501953,100.422852,-1.974609,11.479492,-76.187500,31.022461,-56.589844,45.834961,-17.849609,23.164062,18.931641,67.970703,43.782227,-77.868164,46.496094,51.876953
46.407227,234.282227,99.613281,171.760742,76.620117,137.514648,151.699219,97.643555,51.951172,-26.487305,-54.911133,21.646484,39.193359,-128.894531,-12.261719,-75.550781,-28.103516,22.507812,-39.492188,57.854492,-82.369141,-16.711914,14.468750,-119.958984,25.158203,-4.291992,-33.618164,77.305664,127.762695,-3.064453,-24.043945,-120.017578,33.994141,29.224609,58.031250,19.114258,-30.030273,-22.165039,-21.433594,-40.792969,-62.639648,25.624023,44.903320,12.971680,-120.087891
219.281250,223.853516,223.088867,108.953125,229.272461,246.453125,231.733398,294.445312,256.183594,192.172852,252.933594,372.710938,277.994141,332.454102,288.541016,100.448242,227.790039,123.458008,1.735352,-128.713867,-15.502930,36.708984,50.639648,-82.434570,-0.601562,-40.601562,41.316406,37.596680,37.832031,26.015625,-4.919922,15.723633,-28.906250,-20.147461,4.056641,3.331055,52.406250,43.180664,-13.585938,67.042969,42.623047,53.347656,15.749023,-108.283203,57.437500
227.504883,308.409180,189.322266,207.144531,117.772461,200.804688,173.963867,255.877930,112.853516,123.967773,5.431641,245.610352,120.275391,193.071289,178.717773,26.246094,10.964844,20.372070,85.729492,32.987305,58.289062,10.716797,33.270508,96.018555,30.871094,47.289062,-87.318359,-13.994141,21.997070,-12.393555,-31.489258,120.699219,16.678711,-11.254883,123.043945,-70.219727,-55.924805,13.159180,-121.748047,29.829102,-20.381836,93.633789,27.216797,41.850586,-23.906250
117.346680,173.269531,139.555664,193.838867,150.225586,169.282227,39.382812,145.375977,122.540039,194.813477,118.610352,176.952148,187.206055,188.677734,196.472656,217.781250,66.321289,107.000000,64.653320,182.746094,182.839844,241.058594,136.283203,143.000000,124.629883,89.346680,160.974609,161.499023,57.032227,195.279297,90.022461,204.746094,98.582031,105.253906,150.597656,93.193359,113.112305,-40.054688,-41.440430,-15.102539,4.447266,-1.247070,-91.793945,-90.462891,12.874023
125.953125,234.376953,139.209961,41.684570,78.634766,72.106445,94.893555,99.785156,184.498047,102.261719,151.251953,118.491211,58.447266,44.088867,112.231445,108.649414,108.297852,89.188477,87.754883,162.788086,1.244141,132.779297,198.144531,98.359375,106.025391,177.053711,190.946289,153.861328,176.161133,169.383789,121.587891,148.340820,52.056641,116.214844,163.884766,254.095703,188.229492,45.361328,71.811523,157.272461,93.836914,121.687500,120.018555,129.323242,154.531250
262.243164,331.468750,290.305664,367.625977,113.544922,12.354492,50.632812,150.276367,26.989258,0.961914,13.465820,118.640625,14.972656,42.073242,86.754883,28.626953,36.707031,70.541992,1.650391,-11.945312,115.915039,2.308594,-33.407227,50.085938,113.186523,-0.112305,113.399414,161.071289,113.832031,31.431641,169.588867,122.645508,53.688477,110.962891,79.469727,187.396484,143.056641,84.829102,-11.094727,129.396484,70.924805,-73.288086,12.311523,66.250000,77.177734
166.818359,190.958984,124.249023,194.375977,247.565430,200.199219,265.272461,133.556641,84.220703,40.258789,164.117188,177.394531,33.580078,72.047852,123.303711,137.859375,116.710938,161.984375,50.002930,145.621094,121.082031,227.250977,294.688477,189.331055,244.231445,172.704102,255.741211,208.021484,151.017578,186.907227,213.593750,17.597656,98.555664,-86.262695,-30.732422,37.979492,1.814453,25.049805,-21.580078,-46.124023,102.462891,-56.599609,-71.118164,-20.303711,45.629883
258.493164,225.294922,2.902344,169.955078,-87.635742,-24.760742,-54.420898,-8.478516,-57.122070,-43.203125,46.453125,-0.467773,26.890625,-91.768555,5.810547,-18.590820,-15.138672,-20.939453,-36.451172,35.517578,-93.331055,39.387695,-28.007812,-73.043945,72.618164,-167.579102,-72.128906,-50.705078,35.423828,39.616211,-44.975586,6.017578,-17.930664,-51.275391,14.001953,101.273438,12.112305,66.175781,-89.985352,60.509766,-38.172852,22.214844,40.529297,39.457031,-25.331055
69.549805,124.830078,185.158203,196.221680,171.482422,149.640625,118.570312,230.886719,186.743164,169.252930,191.431641,121.424805,297.030273,194.073242,156.480469,78.642578,147.109375,27.088867,123.688477,106.364258,138.317383,61.871094,54.946289,90.369141,147.933594,131.810547,132.091797,123.656250,41.361328,155.145508,197.229492,104.168945,159.530273,72.375000,73.729492,103.094727,67.811523,-42.910156,48.100586,11.518555,-36.640625,130.140625,34.425781,0.353516,-69.981445
0.677734,86.218750,219.677734,82.353516,89.510742,189.853516,140.255859,73.146484,74.698242,-102.716797,-29.375977,-63.071289,7.443359,-29.642578,61.646484,-13.796875,36.637695,75.684570,22.605469,-13.717773,-60.446289,18.750977,44.028320,37.154297,-45.743164,-60.124023,-38.417969,-23.615234,-25.060547,-19.154297,-97.377930,17.175781,-38.283203,-100.080078,-35.634766,-13.008789,30.596680,-18.244141,-36.725586,-1.837891,-67.724609,68.746094,-78.806641,-66.971680,-10.653320
184.579102,174.190430,100.980469,205.928711,138.775391,102.596680,89.625977,91.896484,158.532227,295.301758,331.583984,164.252930,144.460938,227.502930,243.148438,187.140625,200.883789,293.661133,218.497070,94.667969,-60.224609,39.455078,-72.734375,-0.893555,107.974609,-35.494141,-57.611328,-10.925781,-86.519531,8.321289,21.759766,-28.656250,-19.532227,34.557617,114.201172,2.606445,-15.252930,122.893555,11.598633,17.775391,40.515625,41.554688,34.740234,31.332031,48.296875
373.314453,160.582031,251.314453,180.088867,160.281250,224.951172,207.140625,253.174805,211.371094,343.317383,225.680664,227.148438,392.363281,202.694336,212.255859,209.060547,168.442383,187.877930,233.588867,103.246094,46.718750,109.065430,168.195312,250.487305,163.000000,260.270508,162.831055,214.131836,98.194336,233.762695,290.229492,155.457031,138.662109,72.825195,186.025391,200.417969,188.125977,214.620117,329.047852,244.777344,239.840820,236.681641,44.047852,226.994141,125.334961
74.050781,184.159180,185.818359,125.748047,55.951172,41.375000,52.591797,7.212891,16.694336,24.135742,-29.137695,13.433594,-75.733398,-19.881836,79.598633,39.634766,73.105469,-9.828125,49.190430,-18.626953,40.603516,11.387695,59.653320,61.821289,-45.591797,93.833008,12.233398,-43.506836,-44.646484,-30.408203,-17.806641,38.639648,82.607422,-2.434570,32.067383,31.509766,79.316406,89.390625,4.354492,-53.797852,21.802734,164.043945,-49.900391,-8.708984,-79.880859
