Each row is the mean background surrounding the particle. Each column is a Frame
113.875526,113.554146,113.507034,113.395218,113.263710,113.357246,113.371307,113.487343,113.336853,113.188469,113.539383,113.051338,112.810829,112.856537,113.463432,113.260902,113.031647,112.748245,113.111115,112.954994,113.099159,113.100563,112.642754,112.842476,112.623772,112.812233,112.914909,112.362869,112.857246,112.620956,112.757385,112.835442,112.891701,112.971870,112.602669,112.888885,113.119553,112.849510,112.959213,112.800278,112.592125,112.398033,112.615334,112.753166,112.837555
114.753601,114.376144,114.340759,114.340759,113.922020,114.169067,114.279160,114.276543,113.741150,113.553734,113.995415,113.728050,113.256882,113.802094,113.589119,113.675621,113.709702,113.215599,113.491478,113.089119,113.261467,113.339447,112.996071,113.071426,112.982307,113.222801,113.254257,112.860420,113.016380,112.734604,112.850594,113.138268,113.242462,113.301445,112.992134,113.119919,113.293579,113.152687,113.383354,113.200523,112.892532,112.870903,113.129753,113.119263,113.131714
114.525993,114.308556,114.297371,114.102852,113.826721,113.928452,114.120178,114.162659,113.815536,113.424263,114.083290,113.675240,113.225266,113.898270,113.766907,113.685303,113.614311,113.155396,113.407494,113.202904,113.364449,113.333710,113.256569,113.403015,113.091110,113.153717,113.181664,113.148689,113.111237,113.008942,113.084404,113.437119,113.226944,113.342651,113.117386,113.175514,113.386810,113.379539,113.373390,113.275574,112.854111,113.087196,113.135269,113.143097,113.420906
114.107178,113.899582,113.663368,113.648804,113.544746,113.394897,113.502083,113.840271,113.373566,113.295525,113.500519,113.330383,112.953171,113.402702,113.558273,113.363686,113.423515,112.933922,113.017693,113.146202,113.230492,112.814774,112.799690,112.737770,112.489075,112.989075,112.872528,112.471901,112.743500,112.617065,112.600937,112.924034,112.702393,112.891777,112.921432,112.981789,113.043701,112.857964,113.106140,112.819977,112.674820,112.606659,112.619148,112.877213,112.777832
114.439812,114.064590,113.877274,114.081619,113.806221,113.828537,113.902527,114.061066,113.534935,113.323547,113.861420,113.348793,113.208458,113.540810,113.641220,113.569580,113.248383,112.929535,113.212563,113.045212,113.163239,112.949501,112.787437,112.721664,112.910744,113.163239,112.889610,112.804466,112.924835,112.927773,112.898415,112.919556,113.160309,113.242516,112.939522,113.302406,113.270111,113.073990,113.374046,113.008804,112.844978,112.529068,112.622429,113.151497,112.991776
114.251343,114.102898,114.021439,113.676849,113.919075,113.822083,113.812431,113.952843,113.372452,113.238480,113.994644,113.553055,113.340302,113.687035,113.680061,113.607178,113.479637,113.166664,113.248657,113.212753,113.343513,113.069664,112.655411,113.000000,112.906754,113.251343,113.061630,112.951767,113.131294,112.725616,113.008575,113.212753,113.293137,113.453911,113.275459,113.287781,113.209541,113.026794,113.284569,113.079849,112.741692,112.905678,113.006966,112.942657,112.904610
113.952377,113.794456,113.526825,113.608803,113.570824,113.460518,113.539482,113.684753,113.004822,113.160942,113.593735,113.427971,112.966850,113.316452,113.459312,113.320679,113.247139,112.796265,113.185051,113.078964,113.218803,112.905968,112.738998,112.852318,112.518990,113.028328,112.971672,112.645569,112.883064,112.573235,112.917419,112.708260,113.018684,112.911392,112.770340,112.893311,113.065102,113.044601,113.203735,112.930077,112.722725,112.599159,112.740204,112.766121,112.898735
115.006310,114.721092,114.564117,114.344780,114.112122,113.980377,114.261391,114.514366,113.933426,113.650314,113.954453,113.869659,113.333565,113.932724,113.610374,114.036438,113.577438,113.345482,113.552910,113.257881,113.617378,113.330765,113.145058,113.074280,112.981781,113.334267,113.246674,112.857742,113.001404,113.063072,112.995094,113.019623,113.210930,113.341980,113.104416,113.171692,113.332863,113.234756,113.625786,113.480026,113.300629,113.035736,112.789070,112.922913,112.990189
113.985565,113.984451,113.418655,113.655746,113.511383,113.426987,113.616882,113.805107,113.299835,113.124931,113.530815,113.338142,112.868408,113.396446,113.330925,113.270958,113.026100,112.777901,113.190453,113.153801,113.031097,113.013878,112.692947,112.719597,112.736259,112.915047,112.875069,112.737923,112.817322,112.667404,112.765129,112.820656,113.074959,112.819542,112.831207,112.992226,113.064964,112.991669,112.996666,112.953362,112.607437,112.719048,112.739037,112.804001,112.860077
114.338028,114.200974,113.834236,113.722641,113.718849,113.507042,113.985374,113.985916,113.491875,113.455582,113.569878,113.504333,113.213974,113.794151,113.677681,113.394363,113.464249,113.203140,113.031960,113.180389,113.336403,112.959373,112.787109,112.926331,112.651680,113.116470,112.880821,112.700974,112.921997,112.947998,112.740517,113.129471,113.017876,113.132179,113.203682,113.164139,113.091553,112.998375,113.425789,112.967499,112.807152,112.766525,112.698807,112.977249,112.938248
