First Line is Image Size. Each Line is an ROI. Numbers Go Horizontal. To get {x;y}->{n%width;Floor(n/width)}
500,500,250000
116,117,118,615,616,617,618,1115,1116,1117,1118,1617
207,208,209,706,707,708,709,1206,1207,1208,1209,1706,1707,1708,1709,2206,2207,2208,2209
287,288,289,290,787,788,789,790
328,329,330,331
471,472,473,971,972,973,1471,1472,1473
4350,4351,4847,4848,4849,4850,4851,5347,5348,5349,5350,5351,5848,5849,5850
4439,4440,4937,4938,4939,4940,5437,5438,5439,5440,5938,5939,5940
4468,4469,4968,4969,5468,5469
5520,5521,6020,6021
5555,6055,6056,6556
6027,6028,6526,6527,6528,6529,7026,7027,7028,7029,7526,7527,7528,7529,8027,8028,8029
6210,6211,6709,6710,6711,7210,7211
7744,8244,8245,8744
9423,9424,9425,9923,9924,9925,10423,10424,10425,10922,10923,10924
10204,10205,10206,10703,10704,10705,10706,11203,11204,11205,11206,11207,11703,11704,11705,11706,11707,12204,12205,12206,12207
12139,12140,12638,12639,12640,12641,13138,13139,13140,13141,13142,13637,13638,13639,13640,13641,14137,14138,14139,14140,14141
12317,12318,12319,12818
13913,13914,13915,13916,14413,14414,14415,14416,14417,14913,14914,14915,14916,14917,15413,15414,15415,15416,15417,15915,15916
14998,14999,15498,15499,15997,15998,15999,16498,16499
16891,16892,16893,17390,17391,17392,17393,17890,17891,17892,17893,18389,18390,18391,18887,18888,18889,18890,19387,19388,19389,19390,19887,19888,19889,20387,20388
17275,17276,17277,17775,17776,17777,17778,18275,18276,18277,18278,18775,18776,18777,19275,19276,19277
17447,17946,17947,17948,17949,18446,18447,18448,18449,18946,18947,18948,18949,19447,19448
17525,17526,17527,18025,18026,18027,18028,18526,18527,18528,18529,19026,19027,19028,19029
18544,18545,19043,19044,19045,19046,19543,19544,19545,19546,20043,20044,20045,20046,20544,20545
18657,19157,19158,19159,19657,19658,19659,20157,20158
18714,18715,18716,18717,19214,19215,19216,19217,19218,19219,19716,19717,19718,19719,19720,20219
18767,18768,18769,18770,19267,19268,19269,19270,19767,19768,19769,19770,20268,20269
19372,19871,19872,19873,20371,20372,20373,20374,20872,20873,20874
20335,20336,20834,20835,20836,21334,21335,21336,21835
20344,20843,20844,20845
20393,20394,20395,20892,20893,20894,20895,21392,21393,21394,21395,21894
21689,22188,22189,22190,22191,22192,22688,22689,22690,22691,22692,23188,23189,23190,23191,23689,23690,23691,24191
22707,22708,23205,23206,23207,23208,23209,23705,23706,23707,23708,23709,24205,24206,24207,24208,24209,24705,24706,24707,24708,24709,25208,25209,25210,25211,25709,25710,25711,25712,26209,26210,26211,26212,26213,26710,26711,26712,27210,27211,27212
23324,23325,23326,23825,23826
23568,23569,24067,24068,24069,24567,24568,24569,24570,25067,25068,25069,25070,25071,25568,25569,25570,25571,26069,26070,26071
25424,25425,25924,25925,25926,26424,26425,26426,26924,26925,26926,27424,27425,27426
26616,26617,26618,26619,27116,27117,27118,27119,27616,27617,27618,27619,28117,28118,28119
26964,26965,26966,27464,27465,27466,27467,27468,27964,27965,27966,27967,27968,28464,28465,28466,28467,28468,28964,28965,28966,28967,28968
27700,27701,27702,27703,28200,28201,28202,28203,28700,28701,28702,29200,29201,29700
31372,31373,31374,31872,31873,31874,31875,32372,32373,32374,32375,32872,32873,32874
32796,33296,33795,33796,33797,33798,34296,34297
34482,34483,34484,34485,34981,34982,34983,34984,34985,34986,35481,35482,35483,35484,35485,35486,35982,35983,35984,35985,35986,36482,36483,36484,36485
35081,35082,35579,35580,35581,35582,35583,36079,36080,36081,36082,36083,36579,36580,36581,36582,36583,37079,37080,37081,37082,37083
35911,35912,35913,35914,36411,36412,36413,36414,36911,36912,36913,36914,37410,37411,37412,37413,37414,37910,37911,37912,37913,38409,38410,38411,38412,38413,38909,38910,38911,38912,39408,39409,39410,39411,39412,39909,39910,39911,39912
